date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-02-16,Rt,2.05683130390459,2.1543516967774,2.22197578960315,2.26322149516086,2.33501305303747,2.59433988703499,Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-16,Rt,2.05683130390459,2.1543516967774,2.22197578960315,2.26322149516086,2.33501305303747,2.59433988703499,Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-16,Rt,2.05683130390459,2.1543516967774,2.22197578960315,2.26322149516086,2.33501305303747,2.59433988703499,Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-16,Rt,2.03976011000315,2.16535149948585,2.23216721822165,2.27247322511358,2.36924864105454,2.66988103942404,Surged Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-16,Rt,2.03976011000315,2.16535149948585,2.23216721822165,2.27247322511358,2.36924864105454,2.66988103942404,Surged Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-16,Rt,2.03976011000315,2.16535149948585,2.23216721822165,2.27247322511358,2.36924864105454,2.66988103942404,Surged Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-17,Rt,2.1222320924743,2.23241986909385,2.31254502606092,2.3538695433544,2.43395155499863,2.72850885347838,Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-17,Rt,2.1222320924743,2.23241986909385,2.31254502606092,2.3538695433544,2.43395155499863,2.72850885347838,Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-17,Rt,2.1222320924743,2.23241986909385,2.31254502606092,2.3538695433544,2.43395155499863,2.72850885347838,Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-17,Rt,2.09830777635995,2.24429980264626,2.32208419968976,2.36543724279731,2.48035937402273,2.81589655695384,Surged Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-17,Rt,2.09830777635995,2.24429980264626,2.32208419968976,2.36543724279731,2.48035937402273,2.81589655695384,Surged Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-17,Rt,2.09830777635995,2.24429980264626,2.32208419968976,2.36543724279731,2.48035937402273,2.81589655695384,Surged Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-18,Rt,2.1222320924743,2.23241986909385,2.31254502606092,2.3538695433544,2.43395155499863,2.72850885347838,Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-18,Rt,2.1222320924743,2.23241986909385,2.31254502606092,2.3538695433544,2.43395155499863,2.72850885347838,Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-18,Rt,2.1222320924743,2.23241986909385,2.31254502606092,2.3538695433544,2.43395155499863,2.72850885347838,Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-18,Rt,2.09830777635995,2.24429980264626,2.32208419968976,2.36543724279731,2.48035937402273,2.81589655695384,Surged Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-18,Rt,2.09830777635995,2.24429980264626,2.32208419968976,2.36543724279731,2.48035937402273,2.81589655695384,Surged Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-18,Rt,2.09830777635995,2.24429980264626,2.32208419968976,2.36543724279731,2.48035937402273,2.81589655695384,Surged Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-19,Rt,1.95111009311133,2.08974248102507,2.28361217938342,2.28306284000017,2.42046673196095,2.72850885347838,Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-19,Rt,1.95111009311133,2.08974248102507,2.28361217938342,2.28306284000017,2.42046673196095,2.72850885347838,Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-19,Rt,1.95111009311133,2.08974248102507,2.28361217938342,2.28306284000017,2.42046673196095,2.72850885347838,Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-19,Rt,1.93204014306311,2.08341758982928,2.29790499132337,2.29445668848264,2.47255814935184,2.81589655695384,Surged Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-19,Rt,1.93204014306311,2.08341758982928,2.29790499132337,2.29445668848264,2.47255814935184,2.81589655695384,Surged Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-19,Rt,1.93204014306311,2.08341758982928,2.29790499132337,2.29445668848264,2.47255814935184,2.81589655695384,Surged Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-20,Rt,1.95111009311133,2.08974248102507,2.28361217938342,2.28306284000017,2.42046673196095,2.72850885347838,Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-20,Rt,1.95111009311133,2.08974248102507,2.28361217938342,2.28306284000017,2.42046673196095,2.72850885347838,Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-20,Rt,1.95111009311133,2.08974248102507,2.28361217938342,2.28306284000017,2.42046673196095,2.72850885347838,Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-20,Rt,1.93204014306311,2.08341758982928,2.29790499132337,2.29445668848264,2.47255814935184,2.81589655695384,Surged Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-20,Rt,1.93204014306311,2.08341758982928,2.29790499132337,2.29445668848264,2.47255814935184,2.81589655695384,Surged Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-20,Rt,1.93204014306311,2.08341758982928,2.29790499132337,2.29445668848264,2.47255814935184,2.81589655695384,Surged Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
2020-02-21,Rt,1.93000567140465,2.00063620220921,2.04682242507837,2.08458702328841,2.12983915590371,2.55840737792793,Additional 50% Reduction,Yemen,YEM,2020-06-16,v3
2020-02-21,Rt,1.93000567140465,2.00063620220921,2.04682242507837,2.08458702328841,2.12983915590371,2.55840737792793,Maintain Status Quo,Yemen,YEM,2020-06-16,v3
2020-02-21,Rt,1.93000567140465,2.00063620220921,2.04682242507837,2.08458702328841,2.12983915590371,2.55840737792793,Relax Interventions 50%,Yemen,YEM,2020-06-16,v3
