date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Additional 50% Reduction,Colombia,COL,2020-06-17,v3
2020-01-02,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Maintain Status Quo,Colombia,COL,2020-06-17,v3
2020-01-02,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Relax Interventions 50%,Colombia,COL,2020-06-17,v3
2020-01-02,Rt,2.87389256103173,3.05067974706939,3.19166720353873,3.24867047407335,3.33630981606783,4.05535137762463,Surged Additional 50% Reduction,Colombia,COL,2020-06-17,v3
2020-01-02,Rt,2.87389256103173,3.05067974706939,3.19166720353873,3.24867047407335,3.33630981606783,4.05535137762463,Surged Maintain Status Quo,Colombia,COL,2020-06-17,v3
2020-01-02,Rt,2.87389256103173,3.05067974706939,3.19166720353873,3.24867047407335,3.33630981606783,4.05535137762463,Surged Relax Interventions 50%,Colombia,COL,2020-06-17,v3
2020-01-03,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Additional 50% Reduction,Colombia,COL,2020-06-17,v3
2020-01-03,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Maintain Status Quo,Colombia,COL,2020-06-17,v3
2020-01-03,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Relax Interventions 50%,Colombia,COL,2020-06-17,v3
2020-01-03,Rt,2.87389256103173,3.05067974706939,3.19166720353873,3.24867047407335,3.33630981606783,4.05535137762463,Surged Additional 50% Reduction,Colombia,COL,2020-06-17,v3
2020-01-03,Rt,2.87389256103173,3.05067974706939,3.19166720353873,3.24867047407335,3.33630981606783,4.05535137762463,Surged Maintain Status Quo,Colombia,COL,2020-06-17,v3
2020-01-03,Rt,2.87389256103173,3.05067974706939,3.19166720353873,3.24867047407335,3.33630981606783,4.05535137762463,Surged Relax Interventions 50%,Colombia,COL,2020-06-17,v3
2020-01-04,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Additional 50% Reduction,Colombia,COL,2020-06-17,v3
2020-01-04,Rt,2.87261828482452,3.04859088839036,3.1846502146613,3.2543610182046,3.36918635210579,4.09836029223934,Maintain Status Quo,Colombia,COL,2020-06-17,v3
